# Number of Traces
8257
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5915;91;146;3.9881805837293133e-01;2.4246461268413239e-01;3.5099352940144113e-01;5.4087582582002813e-01;-4.5972022173877756e-04;6.1766110637526550e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5916;91;148;-1.9807881183151768e-01;1.2085432826241484e-01;9.5315076939928434e-01;3.2778985781688924e-01;1.9824248271497910e-01;4.6751246126975587e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5917;91;151;9.1697378606178243e-02;3.8534731972270636e-01;3.5099352940144113e-01;1.6363297188589673e-01;1.4561119523198093e-01;6.6204923593652254e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5918;91;153;3.4096060469945755e-01;1.5569773194356363e-02;7.3374405090607886e-01;5.4692373565336749e-01;1.2540020738388467e-02;5.9381433348240409e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5919;91;156;2.1251239366191058e-01;3.2914017530254136e-01;3.5099352940144107e-01;3.5796539638229974e-01;9.8213765101278536e-02;5.9718613361808415e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5920;91;159;-2.0603565219428174e-01;3.5873051383532906e-01;6.0001396411224628e-01;-1.1084942263285191e-02;4.3316505785968096e-01;3.5099352940144118e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5921;91;164;4.1588841862868799e-03;-1.2100481353648258e-02;1.0117627148672188e+00;6.1830441195232566e-02;3.9924240771049202e-01;3.5099352940144113e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5922;91;165;5.4496880814172394e-02;4.0265422276727197e-01;3.5099352940144107e-01;3.2379513419040945e-01;1.3358837720709177e-01;5.6781395080728969e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5923;91;168;5.3871034668257778e-01;1.7738208921914395e-01;3.5099352940144107e-01;5.9542401469765960e-01;1.1678943606433724e-01;4.0257882047358989e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5924;91;173;-1.5282330949443212e-01;8.5937257064337969e-02;9.7405584834098302e-01;-1.3121937011295917e-01;4.5020775108682470e-01;4.0957634147091426e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5925;91;174;7.0275101767281314e-02;3.9531367206340823e-01;3.5099352940144118e-01;3.6503317465608942e-01;1.7030995305710223e-01;4.8350594755457987e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5926;91;175;-9.1360129442080898e-02;2.2973841527290345e-01;7.1408155257115102e-01;2.7486501658478002e-01;-1.3804193550259977e-01;1.0117627148672192e+00
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5927;91;178;2.6710943364787182e-01;1.0326802593434423e-01;6.5330655183417263e-01;2.9848066028791942e-01;3.5237345669220266e-02;7.3388807153449576e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5928;91;180;-8.3247208374243008e-03;4.3188091147900609e-01;3.5099352940144118e-01;5.7255047490933120e-01;6.7623674622214455e-02;4.9276867508769939e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5929;91;181;-2.5934622459910955e-01;2.9369384327629466e-01;7.3549113704434621e-01;3.2724699533090407e-01;1.0177037044305356e-01;6.1337401106132095e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5930;91;182;3.5947491112252783e-01;1.2710425782399265e-01;5.5256000930600702e-01;5.4157201039336400e-01;1.7605074852941333e-01;3.5099352940144113e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5931;91;183;1.9007709259509734e-01;3.3957782004885501e-01;3.5099352940144118e-01;2.3114317283855171e-01;2.2703205551952257e-01;4.9190247220412076e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5932;91;189;2.3329363186610536e-01;3.1947205535541245e-01;3.5099352940144118e-01;2.7959981848834375e-01;1.2883998393686913e-01;6.0598089831321933e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5933;91;193;2.5130715585466901e-01;2.5634880028830076e-01;4.3354604576235722e-01;2.8526329257945399e-01;2.9529404880684995e-01;3.5099352940144118e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5934;91;195;2.0904125730422049e-01;-1.6850334579115559e-02;8.7518515550376563e-01;5.5467654627874363e-01;1.6995408462775349e-01;3.5099352940144118e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5935;91;196;5.1008780159351019e-01;9.9606833251002030e-02;4.8836008195795827e-01;5.2496245580059930e-01;1.8377806316261081e-01;3.5099352940144118e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5936;91;197;4.4767882702021411e-01;2.1973296564033390e-01;3.5099352940144113e-01;5.3942369091700548e-01;-3.5810262760044608e-03;6.2338684174441672e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5937;91;198;3.1908397483072665e-01;2.4124278662673418e-01;4.0877550147149927e-01;4.5986113264397077e-01;2.1406535378555588e-01;3.5099352940144107e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5938;92;94;3.2920421081838147e-01;7.4217153941457870e-01;9.8185947483866753e-01;8.2746368135843429e-01;1.2395993461906754e+00;3.8104202548579413e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5939;92;96;4.4870026891515447e-01;9.1944858946656627e-01;5.5894514940094953e-01;6.0193557684727572e-01;8.9924770323604475e-01;1.2069761526275824e+00
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5940;92;97;8.1113607888287559e-02;6.1908132337074295e-01;6.8189233386474879e-01;6.5167181073306502e-01;9.6619412023587303e-01;1.0638413408637346e+00
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5941;92;98;-2.8862287184029150e-02;6.0453837768274343e-01;3.5646019774187254e-01;-6.2902495085635510e-03;5.6996915006660553e-01;6.0384747912921322e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5942;92;99;-3.3497669401613681e-02;5.5930474664977281e-01;5.5731976521764159e-01;5.2864429781297750e-01;9.4361002385302228e-01;7.3015720197242029e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5943;92;100;-4.4718754245190069e-02;5.7431461235775771e-01;4.4479859799335231e-01;4.4582910592649967e-02;6.5944458481602353e-01;3.5646019774187254e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5944;92;101;4.7836697449686705e-01;8.5705249604438472e-01;9.6565462123760393e-01;5.3701123851254640e-01;1.0275744638215336e+00;3.5646019774187254e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5945;92;106;2.4599046759227375e-01;7.7495449390537574e-01;5.2505287207460338e-01;5.7217837821237605e-01;8.6826732353852154e-01;1.2489793554183264e+00
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5946;92;107;6.2639102070185759e-01;9.6439766685194883e-01;9.8159486400655172e-01;6.4651788910123675e-01;1.1094395145220100e+00;3.5646019774187249e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5947;92;110;4.0515705496304523e-03;5.0907706751162396e-01;9.3385058791413689e-01;9.7696720031025985e-01;1.2904144639189523e+00;6.7414833033257715e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5948;92;112;-2.6391130136943747e-02;5.4979869607639298e-01;6.2858168900958966e-01;1.2301025833792088e-01;7.1807535075539919e-01;3.5646019774187254e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5949;92;115;3.6713819753729471e-01;7.1498325634841398e-01;1.2489793554183257e+00;8.3380928680360256e-01;1.1692877295539903e+00;7.4197617006818239e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5950;92;116;-4.8929931365988985e-02;5.7994768651563833e-01;4.0257036679948693e-01;1.6442507652512664e-01;6.9815469391524065e-01;6.0114452665388285e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5951;92;120;-4.7179613546020627e-02;5.7760637675902793e-01;4.2012194998968472e-01;1.8912711451292052e-01;7.3739018886434560e-01;5.0126980851777303e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5952;92;122;7.6158268481817615e-02;6.8304971072012399e-01;3.5646019774187243e-01;3.3093338517121018e-01;8.4325493475794311e-01;5.0197611593457681e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5953;92;123;1.3820452194378335e-01;6.1172309877069719e-01;9.2252138277205942e-01;2.8154421117837991e-01;6.5099485020815606e-01;1.2489793554183264e+00
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5954;92;129;4.8510340721468742e-01;9.8876917466232017e-01;3.5646019774187254e-01;6.5249241670293756e-01;1.0793498153012626e+00;5.2263717620978623e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5955;92;130;1.0520876850401946e-01;5.9638065873270751e-01;8.7768058526910409e-01;2.1121915796886248e-01;6.9096016904621349e-01;8.0396883998642843e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5956;92;134;-1.9480379366441047e-02;5.4055454166061101e-01;6.9788031333451839e-01;7.5252942491069175e-02;6.2253834418676146e-01;6.4419854723182379e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5957;92;135;-2.3169759520769483e-03;6.2438313814415147e-01;3.5646019774187254e-01;4.7163787324892981e-01;8.6677164379013838e-01;8.9472483931500879e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5958;92;138;5.3087437535660448e-02;5.8509813134009891e-01;7.4455887207939886e-01;3.1054642805010557e-01;7.0995656185752676e-01;1.0697025723460960e+00
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5959;92;139;-2.9248232748532547e-02;5.5362049469138486e-01;5.9993164980062696e-01;1.6976376433819193e-01;6.7191475756186647e-01;7.4652251628427224e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5960;92;140;3.2082365507096633e-01;8.3625977830669052e-01;4.9927023551197425e-01;8.6534047302009720e-01;1.2730270393949228e+00;3.5646019774187249e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5961;92;141;5.2422617147405215e-01;9.9319911468723343e-01;4.7580494845789878e-01;5.3122513092703871e-01;1.0232488818746872e+00;3.5646019774187254e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5962;92;142;-3.7336831575224612e-02;5.9820297245832010e-01;3.5646019774187249e-01;2.0531003927344274e-01;6.2659583696434540e-01;1.0922468780022752e+00
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5963;92;143;8.1832655475831184e-01;1.2378803448203142e+00;3.5646019774187249e-01;9.0570507703462533e-01;1.2805984302461613e+00;4.6516249264002840e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5964;92;146;1.0697741036510468e-01;7.0608950418707028e-01;3.5646019774187249e-01;1.2843944179721800e-01;6.4964426231567962e-01;7.0505649945738780e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5965;92;148;-6.5517292306818925e-04;5.1537303518605004e-01;8.8665298832762518e-01;3.9107189116321556e-01;8.6425457279917073e-01;6.1719128933606238e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5966;92;149;1.9595748007629599e-01;6.8074082952445214e-01;7.9824627345019661e-01;4.0282539999025779e-01;9.2725973028837516e-01;3.5646019774187249e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5967;92;150;-2.5531560386381547e-02;5.4864889401158001e-01;6.3720115789270060e-01;3.7423475148291488e-02;6.2990549272415974e-01;4.7277224612099200e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5968;92;151;1.9325131439207124e-02;6.4056235839541553e-01;3.5646019774187254e-01;4.4573170893683442e-02;5.7045694583169604e-01;7.8435772507568768e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5969;92;152;6.8379089694230277e-01;9.6487198944772423e-01;1.1856687181058982e+00;8.3320657566755618e-01;1.2490043602076066e+00;3.5646019774187249e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5970;92;154;9.2500692441441545e-02;6.4302212694644834e-01;6.0770045349982760e-01;4.8916723686644686e-01;9.9180721498855551e-01;3.5646019774187254e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5971;92;159;-4.5327358592222908e-02;5.7512871096280405e-01;4.3869572358677339e-01;2.8873515700936367e-02;6.4770054550543954e-01;3.5646019774187249e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5972;92;161;7.6127195161987432e-02;5.9814413610961314e-01;7.6465079578172246e-01;2.3500968016812709e-01;8.0180394894796259e-01;3.5646019774187254e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5973;92;163;-5.2354235641258795e-02;5.8452820150430307e-01;3.6823262500751863e-01;4.7739916551197137e-01;9.3066466364206324e-01;6.0818185220551002e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5974;92;167;7.8137958820474507e-01;1.0437912043563009e+00;1.1569894092803055e+00;1.0021755635304392e+00;1.3632773211429356e+00;4.1438329249556205e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5975;92;170;1.5053188003073986e-01;7.3864998200500698e-01;3.5646019774187254e-01;2.4899394588394444e-01;6.2666090241304240e-01;1.2489793554183264e+00
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5976;92;171;3.6227109360368890e-03;5.0965073086925405e-01;9.2955013167754108e-01;1.7386484189833903e-01;6.5614581499375169e-01;8.3709729968596114e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5977;92;174;-1.7618807848731377e-02;5.3806441357797552e-01;7.1654751022003849e-01;-8.5681315951976929e-03;5.3722594161531767e-01;7.5311717575268022e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5978;92;179;2.1541309195058495e-01;6.9199101302507215e-01;8.1408897411113390e-01;6.0161704883788414e-01;8.9027510343459237e-01;1.2489793554183262e+00
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5979;92;180;-5.2666826408882123e-02;5.8494633803111729e-01;3.6509807264232191e-01;6.3184311609489230e-01;1.0259190959147577e+00;7.0534504180678959e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5980;92;186;6.6190319350369203e-03;5.0564270700703862e-01;9.5959620484123465e-01;7.2533391147492554e-01;1.1303099854505909e+00;5.3944293219558459e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5981;92;187;5.0152255183199812e-01;8.1544639642753314e-01;1.2489793554183262e+00;7.0025682298625302e-01;1.0337847549546115e+00;9.1346986408196917e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5982;92;190;7.4639753646135665e-01;1.1841076040957990e+00;3.5646019774187254e-01;7.8054594720601989e-01;1.1039177657622032e+00;8.6484989362198317e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5983;92;191;4.4663273527011116e-01;9.6000924554118106e-01;3.5646019774187254e-01;4.9942759196665915e-01;9.8631904558035433e-01;4.1973863056033645e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5984;92;193;1.5795657917964509e-01;7.2817070925373328e-01;4.3354604576235745e-01;1.8803595819746258e-01;7.6614773477699394e-01;3.5905493312440262e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5985;92;194;-3.2763439409436386e-02;5.5832260510686604e-01;5.6468237024938062e-01;2.4772840515945135e-01;6.6061978572192148e-01;1.0811248565104117e+00
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5986;92;196;2.7530101033094218e-01;8.0449667357098664e-01;4.8836008195795821e-01;3.0097508100180614e-01;8.5111840477959899e-01;3.5646019774187254e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5987;93;95;7.4918908008293805e-01;2.7446764968815496e-01;2.6886514353338853e-01;7.8842896787996508e-01;2.9462876839939378e-01;2.6981824556970307e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5988;93;100;6.7872477023896016e-01;-1.5957563729940202e-01;3.4059745613599340e-01;7.4087541307503058e-01;-3.3693138635142234e-01;3.8074305928218705e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5989;93;103;4.0430442875607675e-01;5.1891642863024459e-02;2.6886514353338853e-01;9.8582371479271269e-01;-2.4618113100012087e-01;3.9317271849545998e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5990;93;104;6.4082535148767883e-01;2.0453364159987880e-01;2.6886514353338842e-01;7.3496281879497349e-01;1.8727469222871898e-03;3.1749310936388614e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5991;93;105;7.4802870176634673e-01;2.7371878373798952e-01;2.6886514353338842e-01;8.3256211935363311e-01;-2.9890950030477903e-01;3.8464737747642208e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5992;93;109;8.4105320426681107e-01;2.1697449609638547e-01;2.9042332076620780e-01;1.0767571495962001e+00;-2.0077009781266536e-01;3.9562320657468664e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5993;93;121;7.5061760236296615e-01;-1.6344836937830214e-02;3.2272128564321112e-01;1.0640462150102286e+00;3.9959999581399386e-01;2.8327646893879038e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5994;93;136;9.7315029125835961e-01;4.1900406751760971e-01;2.6886514353338842e-01;1.2517911689789198e+00;-8.7809509561273730e-02;3.9562320657468675e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5995;93;137;3.7562623221073632e-01;-1.6768378579366738e-01;3.0598357450426311e-01;1.2100386801849032e+00;1.7338261880949418e-01;3.4243104647101830e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5996;93;139;4.1647797169361261e-01;-2.5555461115213224e-01;3.2707213698475801e-01;4.3753386936124666e-01;-2.6361053979414822e-01;3.3106788359703265e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5997;93;140;8.2444789390918938e-01;1.7099180763315039e-01;2.9693370425464077e-01;9.6407629414447094e-01;4.1314803989857279e-01;2.6886514353338858e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5998;93;146;4.8801564168526212e-01;1.0591581421592114e-01;2.6886514353338858e-01;5.9978714521650256e-01;-7.4770018279878087e-02;3.1553725675422928e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
5999;93;153;5.7129981641900573e-01;-2.6759159979320246e-01;3.4773948645379482e-01;1.1847872075928185e+00;2.1251013055092433e-01;3.3219942121923463e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6000;93;156;3.7614831948751959e-01;3.3720714279751221e-02;2.6886514353338842e-01;5.3242495081814600e-01;-2.3388323643193940e-01;3.3688520220772772e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6001;93;157;8.6537343632128871e-01;-3.3718945607516998e-01;3.9562320657468680e-01;1.0346703637831802e+00;4.4511829022669769e-01;2.7137368979942517e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6002;93;161;7.4548458104020277e-01;2.7207690077820085e-01;2.6886514353338847e-01;8.2088033122859216e-01;1.5100761138815808e-01;3.0019788790708679e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6003;93;168;5.3929386559377945e-01;1.3900891438936391e-01;2.6886514353338847e-01;8.8897613944651843e-01;-3.2195713016074751e-01;3.9562320657468669e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6004;93;172;5.3786712865396669e-01;-1.8682975173968977e-01;3.2884718380302541e-01;1.0742279507645958e+00;3.8382325313792404e-01;2.8740199881715556e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6005;93;177;6.6110691281217049e-01;2.1762262342153166e-01;2.6886514353338836e-01;1.1209486889385991e+00;-5.4268589903310828e-02;3.7384295131241196e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6006;93;180;5.7093297981928004e-01;-4.7031433664040245e-01;3.8511976917125385e-01;6.1482258941721091e-01;-4.9888585745463249e-01;3.9562320657468691e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6007;93;182;4.6487777462127228e-01;3.3781988614598177e-02;2.7942492473848957e-01;6.0000231855573682e-01;1.7818794131566679e-01;2.6886514353338847e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6008;93;193;3.7820124616827122e-01;3.5045598472621266e-02;2.6886514353338847e-01;4.0230239440354509e-01;-2.0901887409828371e-01;3.1679246866745675e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6009;93;195;3.0678727498957165e-01;-6.1016853910129301e-02;2.7809076902759033e-01;5.4000120218209313e-01;1.3946540369006910e-01;2.6886514353338847e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6010;93;196;5.6088779400904731e-01;1.5294485018658455e-01;2.6886514353338847e-01;6.2759026916355987e-01;-9.8257220629740488e-02;3.2318557508327406e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6011;93;197;3.9767849227788671e-01;-1.3187968347030690e-01;3.0200116813308087e-01;3.9965187227990889e-01;4.8889052176515700e-02;2.6886514353338853e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6012;93;198;6.0511048103712228e-01;1.8148456354268269e-01;2.6886514353338847e-01;1.2388156380938169e+00;1.2879231801188476e-01;3.5409116047572220e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
6013;94;96;4.3067322483352943e-01;6.1720202555142589e-01;9.8185947483866731e-01;5.2110246217375533e-01;1.0026104969671006e+00;7.1322586732070714e-01
